X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
9.748383,356.7908,7.7907395,5.843055,3.739555,1.3244257,0.54535174,0.54535174,0.038953695,0.038953695,0.77907395,0.77907395
9.953541,364.2996,7.9176226,5.938217,3.8004587,1.3459959,0.5542336,0.5542336,0.039588112,0.039588112,0.7917623,0.7917623
9.348547,342.1568,7.545049,5.658787,3.6216235,1.2826583,0.5281534,0.5281534,0.037725244,0.037725244,0.7545049,0.7545049
10.580544,387.2479,8.294107,6.2205806,3.9811714,1.4099983,0.5805875,0.5805875,0.041470535,0.041470535,0.82941073,0.82941073
10.569697,386.8509,8.287678,6.2157583,3.9780853,1.4089053,0.58013743,0.58013743,0.04143839,0.04143839,0.8287678,0.8287678
14.091582,515.7519,10.449425,7.8370686,5.0157237,1.7764022,0.73145974,0.73145974,0.052247122,0.052247122,1.0449425,1.0449425
11.69308,427.9667,8.955751,6.7168136,4.2987604,1.5224777,0.6269026,0.6269026,0.044778757,0.044778757,0.89557517,0.89557517
8.601804,314.826,7.101292,5.325969,3.40862,1.2072197,0.49709046,0.49709046,0.03550646,0.03550646,0.7101292,0.7101292
9.117746,333.7095,7.405161,5.5538707,3.5544772,1.2588774,0.5183613,0.5183613,0.0370258,0.0370258,0.7405161,0.7405161
9.103036,333.1711,7.3963466,5.54726,3.5502462,1.2573789,0.51774424,0.51774424,0.03698173,0.03698173,0.7396347,0.7396347
9.902162,362.4191,7.8858476,5.914386,3.7852068,1.340594,0.55200934,0.55200934,0.039429236,0.039429236,0.78858477,0.78858477
8.946791,327.4525,7.3027153,5.4770365,3.5053034,1.2414616,0.51119006,0.51119006,0.036513574,0.036513574,0.7302715,0.7302715
8.822034,322.8864,7.2286797,5.4215097,3.4697661,1.2288755,0.50600755,0.50600755,0.036143396,0.036143396,0.72286797,0.72286797
10.445314,382.2985,8.2139435,6.1604576,3.9426928,1.3963704,0.574976,0.574976,0.041069716,0.041069716,0.8213944,0.8213944
10.255498,375.3512,8.101421,6.076066,3.8886821,1.3772416,0.5670995,0.5670995,0.040507104,0.040507104,0.81014216,0.81014216
10.183424,372.7133,8.058698,6.0440235,3.8681748,1.3699787,0.56410885,0.56410885,0.04029349,0.04029349,0.80586976,0.80586976
10.287864,376.5358,8.120608,6.090456,3.897892,1.3805034,0.5684426,0.5684426,0.04060304,0.04060304,0.81206083,0.81206083
10.353474,378.9371,8.159502,6.1196265,3.916561,1.3871154,0.57116514,0.57116514,0.04079751,0.04079751,0.8159502,0.8159502
11.184076,409.3372,8.652214,6.4891605,4.153063,1.4708765,0.605655,0.605655,0.04326107,0.04326107,0.86522144,0.86522144
10.942198,400.4844,8.508493,6.38137,4.084077,1.4464439,0.5955945,0.5955945,0.042542465,0.042542465,0.85084933,0.85084933
12.44091,455.3373,9.419199,7.0643992,4.5212154,1.6012639,0.65934396,0.65934396,0.047095995,0.047095995,0.9419199,0.9419199
12.453107,455.7837,9.426762,7.070071,4.5248456,1.6025496,0.6598733,0.6598733,0.047133807,0.047133807,0.9426762,0.9426762
13.520159,494.8378,10.092201,7.569151,4.8442564,1.7156743,0.7064541,0.7064541,0.050461005,0.050461005,1.0092201,1.0092201
13.1743965,482.1829,9.87605,7.4070377,4.740504,1.6789285,0.6913235,0.6913235,0.04938025,0.04938025,0.98760504,0.98760504
16.096998,589.1501,11.730185,8.797638,5.6304884,1.9941314,0.82111293,0.82111293,0.058650922,0.058650922,1.1730185,1.1730185
17.854763,653.4843,12.859939,9.644954,6.1727705,2.1861897,0.9001957,0.9001957,0.064299695,0.064299695,1.2859939,1.2859939
19.66116,719.5984,14.020414,10.51531,6.729799,2.3834705,0.981429,0.981429,0.07010207,0.07010207,1.4020414,1.4020414
29.122816,1065.895,20.158278,15.118708,9.675973,3.4269073,1.4110794,1.4110794,0.10079139,0.10079139,2.015828,2.015828
30.081059,1100.9667,20.78091,15.585683,9.974836,3.532755,1.4546638,1.4546638,0.10390455,0.10390455,2.0780911,2.0780911
32.2498,1180.3426,22.19009,16.642567,10.651243,3.7723153,1.5533063,1.5533063,0.11095045,0.11095045,2.2190092,2.2190092
39.937733,1461.721,27.194487,20.395864,13.053353,4.6230626,1.903614,1.903614,0.13597243,0.13597243,2.7194488,2.7194488
36.047146,1319.3255,24.660433,18.495325,11.8370075,4.1922736,1.7262303,1.7262303,0.12330216,0.12330216,2.4660432,2.4660432
42.68154,1562.1444,28.982018,21.736513,13.911368,4.926943,2.0287411,2.0287411,0.14491008,0.14491008,2.8982017,2.8982017
57.685562,2111.2915,38.803368,29.102526,18.625616,6.5965724,2.7162356,2.7162356,0.19401683,0.19401683,3.8803368,3.8803368
51.387306,1880.7754,34.67437,26.005777,16.643698,5.894643,2.4272058,2.4272058,0.17337185,0.17337185,3.467437,3.467437
